                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     400                                     1110                  2.0000000000000000E+001                  2.0000000000000000E-002                  7.6877133774923151E+006                  2.0204519239369901E+001                  3.3854535127634090E+003                  1.0543584039592389E+005                  9.4519030667079846E+002                 -3.8327210222792529E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1864226184807778E-001                  2.4487028754480769E-001                  3.3334411392757613E-007                  1.2359242570338299E-002                  2.0037549656610004E-002                  8.6889725287141264E+000                 -1.8955579293729312E-003                  1.7016713609996292E+000                  3.9477935269936193E-005                  6.2310588491383276E+000                  5.5334639105467354E-001                  6.0259625170381401E-002                  4.6627087631654206E-002                  6.0429019066116592E-002                  5.5361270110537832E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6364093018585955E+000                  9.2852301953885308E+002                  8.6267486941838456E+000                  9.2557164863197704E+002                  9.8702521635087684E+007                  1.7783157059548735E+001                  8.2410046679440502E+005                  1.0469854434820024E+005                  6.0431289991225116E+004                  4.1064544491162560E+004                  4.1200818349615765E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4261001180090569E+014                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-macos-20.4.1"                                 "CRMATH"                               "20201030" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                    pressure_scale_height                                     prad                                     pgas                                       mu                                   gamma1                                   gamma3                                   csound                                  opacity                                     logL                                 log_Lrad                                 log_Ledd                        mlt_mixing_length                          mlt_mixing_type                                 conv_vel                                    gradT                              mixing_type                                      tau 
                                       1                  8.6889725287141264E+000                  2.9755192591082684E+000                  3.5296168547670908E+000                 -8.9691306020995789E+000                  2.3538346416517881E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333441026093E+001                  3.3128299867752026E-001                  2.2552628200533536E+002                  1.3327596156249726E+000                  1.6001845494167477E+000                  1.5921497142237504E+000                  5.8018655210397649E+005                  7.8805645574639514E-004                  5.0229882640108299E+000                  5.0229882640108299E+000                  8.1569897804538343E+000                  1.5782506616570679E+012                                        0                  0.0000000000000000E+000                  1.2519125269780829E-001                                        0                  6.6666666666666663E-001 
                                       2                  8.6889725287054365E+000                  2.9755192591063135E+000                  3.5296168548076428E+000                 -8.9691306018162571E+000                  2.3538346419757143E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333441995465E+001                  3.3128299880125339E-001                  2.2552628217367163E+002                  1.3327596156240813E+000                  1.6001845494755043E+000                  1.5921497142881926E+000                  5.8018655214175140E+005                  7.8805645674650193E-004                  5.0229882640108370E+000                  5.0229882640108370E+000                  8.1569897804538343E+000                  1.5782506616815469E+012                                        0                  0.0000000000000000E+000                  1.2519125274961332E-001                                        0                  6.6666666691714038E-001 
                                       3                  8.6889725286795745E+000                  2.9755192591004982E+000                  3.5296168549328546E+000                 -8.9691306009414689E+000                  2.3538346429758765E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333444998755E+001                  3.3128299918330434E-001                  2.2552628269343015E+002                  1.3327596156213297E+000                  1.6001845496569360E+000                  1.5921497144871535E+000                  5.8018655225838779E+005                  7.8805645983451322E-004                  5.0229882640108574E+000                  5.0229882640108574E+000                  8.1569897796274375E+000                  1.5782506618648840E+012                                        0                  0.0000000000000000E+000                  1.2519125305762713E-001                                        0                  6.6666666766266947E-001 
                                       4                  8.6889725285987538E+000                  2.9755192590823176E+000                  3.5296168554669003E+000                 -8.9691305972103663E+000                  2.3538346472417149E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333458115571E+001                  3.3128300081279893E-001                  2.2552628491027679E+002                  1.3327596156095951E+000                  1.6001845504307659E+000                  1.5921497153357622E+000                  5.8018655275585863E+005                  7.8805647300529734E-004                  5.0229882640109222E+000                  5.0229882640109222E+000                  8.1569897770449291E+000                  1.5782506624377534E+012                                        0                  0.0000000000000000E+000                  1.2519125402016942E-001                                        0                  6.6666666999244784E-001 
                                       5                  8.6889725282245553E+000                  2.9755192589981529E+000                  3.5296168575950202E+000                 -8.9691305823422844E+000                  2.3538346642406700E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333509840901E+001                  3.3128300730618182E-001                  2.2552629374419675E+002                  1.3327596155628343E+000                  1.6001845535143908E+000                  1.5921497187173812E+000                  5.8018655473822798E+005                  7.8805652548960201E-004                  5.0229882640112224E+000                  5.0229882640112224E+000                  8.1569897650879639E+000                  1.5782506650902034E+012                                        0                  0.0000000000000000E+000                  1.2519125847673626E-001                                        0                  6.6666668077932201E-001 
                                       6                  8.6889725267855500E+000                  2.9755192586744861E+000                  3.5296168652736899E+000                 -8.9691305286953948E+000                  2.3538347255761631E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338333695548448E+001                  3.3128303073556398E-001                  2.2552632561867844E+002                  1.3327596153941104E+000                  1.6001845646407418E+000                  1.5921497309189327E+000                  5.8018656189100852E+005                  7.8805671486313796E-004                  5.0229882640123744E+000                  5.0229882640123744E+000                  8.1569897191065621E+000                  1.5782506752903608E+012                                        0                  0.0000000000000000E+000                  1.2519127561479126E-001                                        0                  6.6666672226102996E-001 
                                       7                  8.6889725216821656E+000                  2.9755192575266123E+000                  3.5296168855741601E+000                 -8.9691303868665866E+000                  2.3538348877317024E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338334172951436E+001                  3.3128309267696288E-001                  2.2552640988677257E+002                  1.3327596149480474E+000                  1.6001845940560244E+000                  1.5921497631767538E+000                  5.8018658080116264E+005                  7.8805721551928080E-004                  5.0229882640164618E+000                  5.0229882640164618E+000                  8.1569895560351462E+000                  1.5782507114648682E+012                                        0                  0.0000000000000000E+000                  1.2519133639430488E-001                                        0                  6.6666686937443576E-001 
                                       8                  8.6889725094891190E+000                  2.9755192547841083E+000                  3.5296169203210002E+000                 -8.9691301441088278E+000                  2.3538351652812510E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338334953988518E+001                  3.3128319869758233E-001                  2.2552655412226088E+002                  1.3327596141845530E+000                  1.6001846444040222E+000                  1.5921498183901384E+000                  5.8018661316830106E+005                  7.8805807245647323E-004                  5.0229882640262273E+000                  5.0229882640262273E+000                  8.1569891664235303E+000                  1.5782507978933823E+012                                        0                  0.0000000000000000E+000                  1.2519148160932095E-001                                        0                  6.6666722085921704E-001 
                                       9                  8.6889724920771414E+000                  2.9755192508677428E+000                  3.5296169688443269E+000                 -8.9691298051027175E+000                  2.3538355528734614E+000                  6.6892040988521140E-001                  3.1100691417818838E-001                  2.0072675936600226E-002                  1.1338336040677477E+001                  3.3128334675349436E-001                  2.2552675554429419E+002                  1.3327596131183463E+000                  1.6001847147141288E+000                  1.5921498954946618E+000                  5.8018665836843010E+005                  7.8805926915453115E-004                  5.0229882640401717E+000                  5.0229882640401717E+000                  8.1569886100480993E+000                  1.5782509213156135E+012                                        0                  0.0000000000000000E+000                  1.2519168898028613E-001                                        0                  6.6666772278891506E-001 
